관리번호,기준연도,읍면동,읍면동코드,리,지목,경작연도,경작면적,실제면적
210,2022,진산면,45500380000,읍내리,답,2022,2388,2525.48
466,2022,제원면,45500330000,제원리,답,2022,2555,2555.51
722,2022,제원면,45500330000,수당리,답,2022,948,948.01
978,2022,제원면,45500330000,저곡리,답,2022,1,10.28
1234,2022,부리면,45500340000,관천리,답,2022,2523,2523.98
1490,2022,부리면,45500340000,어재리,답,2022,874,1967.67
1746,2022,복수면,45500390000,구례리,답,2022,1360,1360.7
2002,2022,제원면,45500330000,수당리,답,2021,634,634.58
2258,2022,남일면,45500360000,덕천리,전,2022,1476,1476.91
2514,2022,제원면,45500330000,천내리,전,2020,516,1746.49
2770,2022,남이면,45500370000,성곡리,답,2020,727,744.37
3026,2022,금성면,45500320000,두곡리,답,2022,1005,1005.85
3282,2022,금성면,45500320000,도곡리,답,2022,884,884.53
3538,2022,금산읍,45500310000,상리,전,2022,2041,3175.19
3794,2022,금산읍,45500310000,양지리,답,2022,2990,2990.47
4050,2022,남일면,45500360000,신천리,임,2020,153,23769.35
4306,2022,금산읍,45500310000,계진리,답,2018,1198,1198.8
4562,2022,금산읍,45500310000,하옥리,답,2017,2999,3612.82
4818,2022,금성면,45500320000,상가리,답,2018,1226,1226.8
5074,2022,부리면,45500340000,관천리,답,2018,1230,1230.25
5330,2022,남이면,45500370000,흑암리,전,2017,2194,2194.91
5586,2022,복수면,45500390000,목소리,답,2018,93,2335.51
5842,2022,금성면,45500320000,양전리,답,2018,2658,2658.25
6098,2022,금성면,45500320000,상가리,답,2020,523,523.56
6354,2022,금성면,45500320000,화림리,답,2020,62,82.26
6610,2022,제원면,45500330000,제원리,답,2020,1449,1449.78
6866,2022,금성면,45500320000,하류리,답,2017,1113,1113.49
7122,2022,금산읍,45500310000,신대리,답,2020,241,273.27
7378,2022,부리면,45500340000,선원리,답,2020,2357,2357.96
7634,2022,복수면,45500390000,용진리,답,2020,2448,2704.49
7890,2022,군북면,45500350000,호티리,답,2020,2719,3281.41
8146,2022,남일면,45500360000,신정리,답,2020,284,284.02
8402,2022,남이면,45500370000,대양리,답,2020,1815,3278.32
8658,2022,남일면,45500360000,덕천리,임,2019,1040,1040.98
8914,2022,진산면,45500380000,지방리,답,2019,2025,2025.96
9170,2022,금성면,45500320000,마수리,임,2020,84,306.92
9426,2022,부리면,45500340000,평촌리,전,2019,373,2886.82
9682,2022,남일면,45500360000,신천리,임,2020,201,11637.97
211,2022,진산면,45500380000,읍내리,답,2022,951,951.64
467,2022,군북면,45500350000,천을리,답,2018,1350,2737.76
723,2022,제원면,45500330000,수당리,답,2022,2688,2688.04
979,2022,제원면,45500330000,저곡리,답,2022,600,700.71
1235,2022,부리면,45500340000,관천리,전,2022,1117,1117.9
1491,2022,부리면,45500340000,어재리,임,2022,42,542.3
1747,2022,복수면,45500390000,구례리,답,2022,1513,1513.83
2003,2022,제원면,45500330000,수당리,답,2021,2369,2369.32
2259,2022,남일면,45500360000,덕천리,답,2022,907,907.95
2515,2022,제원면,45500330000,천내리,전,2020,247,1289.26
2771,2022,남이면,45500370000,성곡리,답,2020,737,737.95
3027,2022,금성면,45500320000,두곡리,답,2022,2451,2451.29
3283,2022,금성면,45500320000,도곡리,답,2022,1784,1784.07
3539,2022,금산읍,45500310000,음지리,답,2022,4068,4068.65
3795,2022,금산읍,45500310000,하옥리,임,2022,4126,9725.92
4051,2022,남일면,45500360000,신천리,전,2020,215,1468.64
4307,2022,금산읍,45500310000,계진리,답,2020,1650,1650.34
4563,2022,남일면,45500360000,황풍리,답,2018,221,221.1
4819,2022,금성면,45500320000,상가리,답,2018,1967,1967.43
5075,2022,부리면,45500340000,관천리,전,2018,1126,1126.74
5331,2022,남이면,45500370000,흑암리,전,2017,383,562.7
5587,2022,복수면,45500390000,목소리,답,2018,261,2335.51
5843,2022,금성면,45500320000,양전리,답,2018,1473,1473.31
6099,2022,금성면,45500320000,상가리,답,2020,1620,1620.5
6355,2022,금성면,45500320000,화림리,답,2019,1701,2179.73
6611,2022,제원면,45500330000,제원리,답,2020,2980,2980.38
6867,2022,금성면,45500320000,하류리,답,2019,2010,2010.66
7123,2022,금산읍,45500310000,신대리,답,2020,1516,2656.94
7379,2022,부리면,45500340000,창평리,답,2020,517,517.67
7635,2022,부리면,45500340000,현내리,답,2020,955,955.88
7891,2022,군북면,45500350000,호티리,답,2020,1841,1774.22
8147,2022,남일면,45500360000,신정리,전,2020,1331,1824.18
8403,2022,남이면,45500370000,대양리,답,2020,1132,1232.91
8659,2022,남일면,45500360000,덕천리,답,2019,2052,2052.94
8915,2022,진산면,45500380000,지방리,답,2019,1410,1410.99
9171,2022,금성면,45500320000,마수리,전,2020,54,248.94
9427,2022,부리면,45500340000,신촌리,답,2018,1040,6140.2
9683,2022,남일면,45500360000,신천리,임,2020,123,11637.97
212,2022,진산면,45500380000,읍내리,도,2022,73,6562.56
468,2022,군북면,45500350000,천을리,답,2018,275,783.61
724,2022,제원면,45500330000,수당리,답,2022,2322,2322.18
980,2022,제원면,45500330000,저곡리,답,2022,70,113.61
1236,2022,부리면,45500340000,관천리,전,2022,576,870.8
1492,2022,부리면,45500340000,어재리,임,2022,67,3562.92
1748,2022,복수면,45500390000,백암리,구,2022,208,78560.69
2004,2022,제원면,45500330000,수당리,답,2020,2783,2783.0
2260,2022,제원면,45500330000,저곡리,답,2020,3176,3176.96
2516,2022,제원면,45500330000,천내리,전,2020,201,201.86
2772,2022,남이면,45500370000,성곡리,임,2022,368,17731.48
3028,2022,금성면,45500320000,두곡리,답,2022,2578,2578.34
3284,2022,금성면,45500320000,도곡리,임,2022,653,19537.89
3540,2022,금산읍,45500310000,양지리,답,2022,1256,1256.28
3796,2022,금산읍,45500310000,하옥리,전,2022,134,1214.82
4052,2022,남일면,45500360000,신천리,전,2020,744,1396.29
4308,2022,금산읍,45500310000,계진리,답,2020,293,427.9
4564,2022,남일면,45500360000,황풍리,답,2018,2278,2278.27
4820,2022,복수면,45500390000,수영리,천,2018,341,925.01
5076,2022,부리면,45500340000,불이리,답,2018,1650,1650.45
5332,2022,남이면,45500370000,매곡리,답,2016,3198,5370.16
5588,2022,진산면,45500380000,읍내리,답,2018,1371,1371.51
5844,2022,금성면,45500320000,양전리,답,2018,1682,1682.72
6100,2022,금성면,45500320000,상가리,답,2020,976,976.36
6356,2022,금성면,45500320000,화림리,답,2020,1391,1391.55
6612,2022,제원면,45500330000,제원리,답,2020,2652,2652.08
6868,2022,금성면,45500320000,하류리,답,2019,2630,2630.27
7124,2022,제원면,45500330000,동곡리,전,2020,1210,1233.38
7380,2022,부리면,45500340000,창평리,답,2020,1285,1285.24
7636,2022,추부면,45500400000,장대리,답,2020,4325,4325.29
7892,2022,군북면,45500350000,호티리,답,2020,1837,1837.15
8148,2022,남일면,45500360000,신정리,임,2020,98,98.99
8404,2022,남이면,45500370000,대양리,전,2020,2032,2727.64
8660,2022,남일면,45500360000,덕천리,전,2019,5205,5675.92
8916,2022,남이면,45500370000,매곡리,답,2020,1424,0.0
9172,2022,금성면,45500320000,마수리,도,2020,164,665.79
9428,2022,부리면,45500340000,평촌리,답,2016,2046,4704.16
9684,2022,남일면,45500360000,신천리,임,2020,172,11332.14
213,2022,진산면,45500380000,읍내리,답,2022,2142,2142.59
469,2022,제원면,45500330000,제원리,답,2022,1772,1772.13
725,2022,제원면,45500330000,수당리,답,2022,461,2832.96
981,2022,제원면,45500330000,대산리,답,2022,647,647.41
1237,2022,부리면,45500340000,관천리,답,2022,1535,1535.03
1493,2022,제원면,45500330000,명곡리,전,2020,1003,3304.95
1749,2022,복수면,45500390000,백암리,전,2022,1677,2078.25
2005,2022,제원면,45500330000,수당리,답,2020,1635,1635.98
2261,2022,제원면,45500330000,저곡리,답,2020,556,556.37
2517,2022,제원면,45500330000,천내리,전,2020,1261,1261.52
2773,2022,남이면,45500370000,성곡리,전,2022,3141,4232.23
3029,2022,부리면,45500340000,현내리,답,2020,78,104.45
3285,2022,금성면,45500320000,도곡리,임,2022,3027,8407.21
3541,2022,금산읍,45500310000,음지리,답,2022,1835,1835.08
3797,2022,금산읍,45500310000,하옥리,전,2022,109,508.37
4053,2022,남일면,45500360000,신천리,전,2020,161,1149.55
4309,2022,금산읍,45500310000,음지리,답,2019,2081,2081.46
4565,2022,남일면,45500360000,황풍리,답,2018,1065,1065.03
4821,2022,금성면,45500320000,상가리,답,2018,1794,1794.33
5077,2022,부리면,45500340000,불이리,답,2018,2421,2421.85
5333,2022,남일면,45500360000,황풍리,답,2018,1035,1035.81
5589,2022,복수면,45500390000,백암리,답,2018,3219,3219.94
5845,2022,부리면,45500340000,신촌리,답,2017,1589,1637.9
6101,2022,금성면,45500320000,상가리,답,2020,1721,1721.97
6357,2022,금성면,45500320000,화림리,답,2020,1321,2376.05
6613,2022,제원면,45500330000,제원리,답,2019,2124,2124.52
6869,2022,금성면,45500320000,하류리,전,2019,2574,2574.84
7125,2022,금산읍,45500310000,중도리,전,2020,1019,1543.75
7381,2022,금성면,45500320000,하류리,답,2020,2706,2706.7
7637,2022,부리면,45500340000,불이리,구,2020,417,417.45
7893,2022,군북면,45500350000,호티리,답,2020,1669,1755.86
8149,2022,남일면,45500360000,신정리,답,2018,1024,1024.96
8405,2022,남이면,45500370000,대양리,전,2020,174,259.85
8661,2022,남일면,45500360000,덕천리,답,2018,1249,1249.94
8917,2022,남이면,45500370000,매곡리,답,2020,1976,2068.98
9173,2022,금성면,45500320000,마수리,전,2020,171,420.3
9429,2022,남이면,45500370000,역평리,천,2020,203,105446.31
9685,2022,남일면,45500360000,신천리,임,2020,1434,7279.0
214,2022,진산면,45500380000,읍내리,답,2022,242,1199.17
470,2022,제원면,45500330000,제원리,답,2022,1259,1259.34
726,2022,군북면,45500350000,조정리,답,2020,48,335.49
982,2022,금성면,45500320000,파초리,전,2020,3328,3328.96
1238,2022,부리면,45500340000,관천리,답,2022,1822,1822.38
1494,2022,제원면,45500330000,명곡리,전,2021,233,3304.95
1750,2022,복수면,45500390000,백암리,전,2022,193,2177.16
2006,2022,남일면,45500360000,신천리,답,2022,802,802.49
2262,2022,남일면,45500360000,덕천리,답,2022,1665,1665.25
2518,2022,제원면,45500330000,천내리,도,2021,12,12.59
2774,2022,남이면,45500370000,대양리,전,2022,2159,2774.87
3030,2022,부리면,45500340000,현내리,답,2020,356,527.34
3286,2022,금성면,45500320000,도곡리,임,2022,106,8109.41
3542,2022,금산읍,45500310000,음지리,답,2022,2948,2948.92
3798,2022,금산읍,45500310000,하옥리,전,2022,36,1623.45
4054,2022,남일면,45500360000,신천리,임,2020,1393,1891.3
4310,2022,금산읍,45500310000,음지리,천,2019,65,65.97
4566,2022,남일면,45500360000,황풍리,답,2018,645,645.16
4822,2022,금성면,45500320000,상가리,답,2017,115,1482.79
5078,2022,부리면,45500340000,불이리,전,2018,1459,1517.11
5334,2022,남일면,45500360000,황풍리,답,2018,979,979.83
5590,2022,복수면,45500390000,백암리,답,2018,2906,2906.68
5846,2022,금성면,45500320000,도곡리,답,2018,2376,2376.45
6102,2022,금성면,45500320000,상가리,답,2020,2973,2973.55
6358,2022,금성면,45500320000,화림리,답,2020,917,917.93
6614,2022,제원면,45500330000,제원리,답,2020,971,971.96
6870,2022,금성면,45500320000,의총리,답,2018,1840,1840.01
7126,2022,금성면,45500320000,양전리,답,2020,1671,1973.69
7382,2022,금성면,45500320000,화림리,답,2019,2501,2501.45
7638,2022,부리면,45500340000,불이리,임,2020,2324,3388.44
7894,2022,군북면,45500350000,호티리,답,2020,1783,1783.83
8150,2022,남일면,45500360000,신정리,답,2018,1506,1506.55
8406,2022,남이면,45500370000,대양리,전,2020,899,1009.57
8662,2022,남일면,45500360000,덕천리,과,2019,6066,6066.65
8918,2022,남일면,45500360000,덕천리,답,2020,437,437.28
9174,2022,금성면,45500320000,마수리,임,2020,77,279.81
9430,2022,남이면,45500370000,역평리,답,2019,911,2055.46
9686,2022,남일면,45500360000,신천리,전,2020,147,4095.75
215,2022,진산면,45500380000,읍내리,답,2022,321,498.18
471,2022,제원면,45500330000,제원리,답,2022,1349,1349.08
727,2022,군북면,45500350000,조정리,답,2020,105,525.81
983,2022,제원면,45500330000,대산리,답,2022,538,540.05
1239,2022,부리면,45500340000,불이리,답,2022,4709,4709.11
1495,2022,제원면,45500330000,명곡리,전,2020,154,3304.95
1751,2022,복수면,45500390000,구례리,전,2022,1099,1099.51
2007,2022,남일면,45500360000,신천리,답,2022,1020,1020.15
2263,2022,남일면,45500360000,덕천리,답,2022,1078,1078.03
2519,2022,제원면,45500330000,천내리,도,2021,17,17.3
2775,2022,남이면,45500370000,대양리,답,2022,1762,1762.61
3031,2022,부리면,45500340000,현내리,답,2020,266,266.11
3287,2022,부리면,45500340000,양곡리,전,2020,243,243.09
3543,2022,금산읍,45500310000,양지리,답,2022,978,978.65
3799,2022,금산읍,45500310000,하옥리,전,2022,25,1623.45
4055,2022,남일면,45500360000,신천리,임,2020,153,1344.61
4311,2022,금산읍,45500310000,음지리,답,2019,129,129.07
4567,2022,금산읍,45500310000,아인리,전,2016,1992,1992.47
4823,2022,금성면,45500320000,상가리,전,2017,1609,1865.34
5079,2022,부리면,45500340000,불이리,전,2017,1601,1601.24
5335,2022,남일면,45500360000,황풍리,전,2018,302,560.99
5591,2022,복수면,45500390000,백암리,답,2018,3631,3631.06
5847,2022,부리면,45500340000,양곡리,답,2018,2137,2137.95
6103,2022,금성면,45500320000,상가리,답,2020,2585,2585.13
6359,2022,금성면,45500320000,화림리,답,2019,1767,1767.54
6615,2022,제원면,45500330000,제원리,답,2020,2738,2738.89
6871,2022,제원면,45500330000,제원리,답,2019,972,1030.92
7127,2022,부리면,45500340000,창평리,답,2020,384,384.56
7383,2022,제원면,45500330000,명암리,답,2020,1778,1778.01
7639,2022,부리면,45500340000,양곡리,답,2020,1361,1361.46
7895,2022,군북면,45500350000,호티리,답,2020,3657,3657.15
8151,2022,남일면,45500360000,신정리,답,2018,2839,2839.95
8407,2022,남이면,45500370000,대양리,전,2020,2282,3926.6
8663,2022,남일면,45500360000,덕천리,답,2018,311,556.98
8919,2022,남일면,45500360000,덕천리,답,2020,1664,1664.11
9175,2022,금성면,45500320000,대암리,도,2020,254,21490.56
9431,2022,남이면,45500370000,역평리,답,2019,385,888.6
9687,2022,남일면,45500360000,신천리,전,2020,535,4095.75
216,2022,진산면,45500380000,읍내리,답,2022,17,521.12
472,2022,제원면,45500330000,제원리,답,2022,1578,1578.28
728,2022,제원면,45500330000,수당리,임,2022,1695,5120.36
984,2022,금성면,45500320000,두곡리,전,2020,1698,2142.58
1240,2022,금성면,45500320000,의총리,답,2020,1126,1126.87
1496,2022,제원면,45500330000,명곡리,전,2020,1569,15118.28
1752,2022,복수면,45500390000,구례리,전,2022,904,904.38
2008,2022,남일면,45500360000,신천리,답,2022,1833,1833.87
2264,2022,남일면,45500360000,신정리,답,2022,896,896.46
2520,2022,제원면,45500330000,천내리,답,2021,2217,2217.45
2776,2022,남이면,45500370000,대양리,답,2022,1329,1852.74
3032,2022,부리면,45500340000,현내리,답,2020,143,143.24
3288,2022,부리면,45500340000,양곡리,전,2020,232,457.71
3544,2022,남이면,45500370000,대양리,답,2020,872,872.31
3800,2022,금산읍,45500310000,하옥리,전,2022,123,196.47
4056,2022,남일면,45500360000,신천리,전,2020,20,10586.7
4312,2022,금산읍,45500310000,음지리,답,2020,7098,7098.95
4568,2022,제원면,45500330000,명곡리,답,2018,2206,2206.99
4824,2022,금성면,45500320000,상가리,임,2017,597,10002.88
5080,2022,부리면,45500340000,양곡리,전,2018,851,851.12
5336,2022,남일면,45500360000,황풍리,임,2018,281,1009.56
5592,2022,복수면,45500390000,백암리,답,2018,218,218.14
5848,2022,남이면,45500370000,흑암리,답,2017,2035,3422.63
6104,2022,금성면,45500320000,상가리,답,2020,2438,2438.31
6360,2022,금성면,45500320000,화림리,답,2019,2074,2074.9
6616,2022,제원면,45500330000,제원리,답,2020,1379,1379.53
6872,2022,제원면,45500330000,명암리,답,2019,3143,3143.14
7128,2022,제원면,45500330000,금성리,전,2020,1480,1888.79
7384,2022,금성면,45500320000,하류리,답,2020,2120,2120.49
7640,2022,부리면,45500340000,양곡리,답,2019,1192,1192.29
7896,2022,군북면,45500350000,호티리,답,2019,2788,2788.76
8152,2022,남일면,45500360000,신정리,답,2018,1894,1894.06
8408,2022,남이면,45500370000,대양리,답,2020,275,520.51
8664,2022,남일면,45500360000,덕천리,답,2018,785,786.0
8920,2022,남일면,45500360000,덕천리,답,2020,1222,1222.96
9176,2022,금성면,45500320000,하신리,전,2020,1188,2820.3
9432,2022,남이면,45500370000,하금리,천,2016,317,213397.71
9688,2022,남일면,45500360000,신천리,도,2020,304,3037.5
217,2022,진산면,45500380000,읍내리,구,2022,0,20510.79
473,2022,제원면,45500330000,제원리,답,2022,1091,1091.55
729,2022,제원면,45500330000,수당리,전,2022,93,2309.25
985,2022,제원면,45500330000,대산리,답,2022,486,570.8
1241,2022,부리면,45500340000,불이리,답,2022,1046,1046.69
1497,2022,제원면,45500330000,명곡리,전,2021,5137,15118.28
1753,2022,복수면,45500390000,수영리,답,2022,1362,1362.71
2009,2022,남일면,45500360000,신천리,답,2022,201,201.66
2265,2022,남일면,45500360000,신정리,답,2022,4820,4820.97
2521,2022,제원면,45500330000,천내리,구,2021,5,471.35
2777,2022,남이면,45500370000,성곡리,임,2018,429,59900.22
3033,2022,부리면,45500340000,현내리,구,2020,81,27645.2
3289,2022,부리면,45500340000,양곡리,전,2020,850,1894.85
3545,2022,남이면,45500370000,대양리,천,2020,244,237868.53
3801,2022,금산읍,45500310000,하옥리,전,2022,798,828.15
4057,2022,남일면,45500360000,신천리,전,2020,38,10586.7
4313,2022,금산읍,45500310000,음지리,답,2019,2048,2048.74
4569,2022,부리면,45500340000,평촌리,전,2016,102,122.01
4825,2022,금성면,45500320000,두곡리,도,2018,152,1410.53
5081,2022,부리면,45500340000,양곡리,답,2017,813,813.45
5337,2022,남일면,45500360000,황풍리,답,2018,872,1321.13
5593,2022,복수면,45500390000,백암리,과,2018,5126,5126.73
5849,2022,남일면,45500360000,초현리,답,2018,2160,2160.16
6105,2022,금성면,45500320000,상가리,답,2020,835,835.6
6361,2022,부리면,45500340000,선원리,전,2018,534,534.54
6617,2022,제원면,45500330000,제원리,답,2020,780,780.38
6873,2022,제원면,45500330000,제원리,답,2018,1871,1871.97
7129,2022,제원면,45500330000,금성리,답,2020,1351,2251.29
7385,2022,금성면,45500320000,도곡리,답,2020,1182,1182.25
7641,2022,부리면,45500340000,양곡리,답,2020,2475,2475.17
7897,2022,군북면,45500350000,호티리,답,2020,1890,1929.49
8153,2022,남일면,45500360000,신정리,답,2019,2260,2991.6
8409,2022,남이면,45500370000,대양리,답,2020,1328,1328.69
8665,2022,남일면,45500360000,덕천리,답,2018,1073,1073.98
8921,2022,남일면,45500360000,덕천리,전,2020,104,104.02
9177,2022,금성면,45500320000,대암리,답,2020,201,589.25
9433,2022,남일면,45500360000,상동리,구,2018,297,7021.08
9689,2022,남일면,45500360000,신천리,임,2020,1271,14206.83
218,2022,진산면,45500380000,읍내리,구,2022,312,20510.79
474,2022,제원면,45500330000,제원리,답,2022,1589,1589.32
730,2022,제원면,45500330000,수당리,임,2022,136,15033.05
986,2022,제원면,45500330000,대산리,답,2022,2040,2040.35
1242,2022,금성면,45500320000,의총리,답,2020,2429,2429.24
1498,2022,부리면,45500340000,어재리,대,2022,337,487.03
1754,2022,복수면,45500390000,백암리,답,2022,1869,1869.94
2010,2022,남일면,45500360000,신천리,답,2022,2465,2465.5
2266,2022,남일면,45500360000,신정리,전,2022,1090,2439.89
2522,2022,제원면,45500330000,천내리,답,2021,16,1246.95
2778,2022,남이면,45500370000,성곡리,임,2018,1800,5345.75
3034,2022,부리면,45500340000,현내리,답,2020,129,376.81
3290,2022,금성면,45500320000,도곡리,임,2022,1,8109.41
3546,2022,금산읍,45500310000,양지리,답,2022,399,399.24
3802,2022,금산읍,45500310000,하옥리,전,2022,1218,1659.77
4058,2022,남일면,45500360000,신천리,전,2020,1164,10586.7
4314,2022,금산읍,45500310000,음지리,답,2016,2009,2009.2
4570,2022,금성면,45500320000,도곡리,전,2017,621,1010.22
4826,2022,금성면,45500320000,두곡리,답,2018,1373,2227.79
5082,2022,부리면,45500340000,양곡리,답,2017,1520,1520.97
5338,2022,남일면,45500360000,황풍리,답,2018,1937,1937.67
5594,2022,복수면,45500390000,백암리,답,2018,390,390.24
5850,2022,제원면,45500330000,길곡리,과,2018,592,592.5
6106,2022,금성면,45500320000,두곡리,답,2020,1760,3253.89
6362,2022,제원면,45500330000,수당리,답,2020,2019,2019.01
6618,2022,제원면,45500330000,제원리,답,2020,809,1008.54
6874,2022,제원면,45500330000,수당리,답,2019,194,194.19
7130,2022,제원면,45500330000,천내리,답,2020,2528,2528.08
7386,2022,제원면,45500330000,천내리,답,2020,1729,2448.76
7642,2022,부리면,45500340000,양곡리,답,2016,2636,2636.01
7898,2022,군북면,45500350000,호티리,답,2020,1454,1454.06
8154,2022,남일면,45500360000,신정리,답,2019,938,1854.67
8410,2022,남이면,45500370000,대양리,답,2020,1866,1866.06
8666,2022,남일면,45500360000,덕천리,답,2018,1536,1536.95
8922,2022,남일면,45500360000,덕천리,답,2020,231,0.0
9178,2022,군북면,45500350000,외부리,구,2020,74,716.06
9434,2022,부리면,45500340000,불이리,임,2019,121,8230.45
9690,2022,남일면,45500360000,초현리,구,2020,179,641.83
219,2022,진산면,45500380000,읍내리,도,2022,288,288.02
475,2022,제원면,45500330000,대산리,답,2022,1151,1151.07
731,2022,제원면,45500330000,수당리,전,2022,929,1046.14
987,2022,제원면,45500330000,대산리,과,2022,1685,1826.45
1243,2022,금성면,45500320000,의총리,답,2020,2578,2578.39
1499,2022,부리면,45500340000,수통리,전,2022,413,413.17
1755,2022,복수면,45500390000,수영리,전,2022,1800,1800.16
2011,2022,남일면,45500360000,신천리,답,2022,1469,1469.01
2267,2022,남일면,45500360000,신정리,답,2022,1376,4512.82
2523,2022,제원면,45500330000,천내리,답,2021,6,561.9
2779,2022,금산읍,45500310000,계진리,임,2018,77,18920.57
3035,2022,부리면,45500340000,현내리,답,2020,90,379.77
3291,2022,부리면,45500340000,양곡리,답,2021,916,916.17
3547,2022,금산읍,45500310000,양지리,답,2022,289,289.7
3803,2022,남일면,45500360000,덕천리,답,2021,223,223.17
4059,2022,남일면,45500360000,신천리,전,2020,1698,10586.7
4315,2022,금산읍,45500310000,음지리,전,2020,1262,1262.34
4571,2022,금산읍,45500310000,양지리,답,2016,1689,1689.55
4827,2022,금성면,45500320000,두곡리,도,2018,247,1806.87
5083,2022,부리면,45500340000,양곡리,답,2018,990,990.66
5339,2022,남일면,45500360000,황풍리,답,2018,757,757.86
5595,2022,남이면,45500370000,구석리,답,2018,896,896.39
5851,2022,남이면,45500370000,매곡리,전,2018,1499,0.0
6107,2022,금성면,45500320000,두곡리,답,2020,2667,2667.15
6363,2022,제원면,45500330000,수당리,답,2018,466,466.39
6619,2022,제원면,45500330000,제원리,답,2020,654,654.57
6875,2022,제원면,45500330000,명곡리,답,2019,2532,2447.27
7131,2022,제원면,45500330000,천내리,임,2020,927,1315.51
7387,2022,제원면,45500330000,명곡리,답,2020,961,961.62
7643,2022,부리면,45500340000,양곡리,답,2020,1200,1200.53
7899,2022,군북면,45500350000,호티리,전,2020,1103,1103.86
8155,2022,남일면,45500360000,신정리,답,2019,1444,1444.01
8411,2022,남이면,45500370000,대양리,답,2020,738,912.66
8667,2022,남일면,45500360000,덕천리,답,2018,908,908.99
8923,2022,남일면,45500360000,덕천리,대,2020,321,321.96
9179,2022,군북면,45500350000,외부리,임,2020,109,7436.66
9435,2022,부리면,45500340000,불이리,임,2019,852,8230.45
9691,2022,남일면,45500360000,초현리,구,2020,199,6565.07
220,2022,진산면,45500380000,읍내리,답,2022,2307,2307.61
476,2022,제원면,45500330000,대산리,답,2022,286,286.73
732,2022,군북면,45500350000,조정리,답,2021,414,414.53
988,2022,제원면,45500330000,대산리,답,2022,2444,2444.45
1244,2022,부리면,45500340000,불이리,답,2022,1442,1442.93
1500,2022,부리면,45500340000,수통리,전,2022,2221,2221.07
1756,2022,복수면,45500390000,수영리,전,2022,3901,3901.02
2012,2022,남일면,45500360000,신천리,전,2022,1703,1703.62
2268,2022,남일면,45500360000,신정리,답,2022,185,185.03
2524,2022,제원면,45500330000,천내리,도,2021,224,820.53
2780,2022,남이면,45500370000,성곡리,구,2018,91,174.79
3036,2022,금성면,45500320000,두곡리,답,2022,972,972.78
3292,2022,금성면,45500320000,도곡리,전,2022,36,560.28
3548,2022,금산읍,45500310000,양지리,천,2022,29,1773.13
3804,2022,남일면,45500360000,덕천리,답,2021,2440,2440.18
4060,2022,남일면,45500360000,신천리,전,2020,63,1468.64
4316,2022,금산읍,45500310000,음지리,답,2020,1114,1114.05
4572,2022,금산읍,45500310000,양지리,답,2016,917,917.42
4828,2022,금성면,45500320000,두곡리,전,2018,828,1324.04
5084,2022,부리면,45500340000,양곡리,답,2020,1183,1183.82
5340,2022,남일면,45500360000,마장리,임,2018,988,13859.03
5596,2022,복수면,45500390000,구례리,답,2018,3491,3491.32
5852,2022,남이면,45500370000,매곡리,전,2017,107,0.0
6108,2022,금성면,45500320000,두곡리,답,2020,748,748.29
6364,2022,금성면,45500320000,두곡리,전,2019,2546,2546.92
6620,2022,제원면,45500330000,제원리,답,2020,1295,1295.34
6876,2022,제원면,45500330000,구억리,답,2018,3265,3265.9
7132,2022,제원면,45500330000,신안리,전,2020,1759,1759.63
7388,2022,제원면,45500330000,수당리,답,2020,1079,1079.17
7644,2022,부리면,45500340000,양곡리,전,2020,332,507.81
7900,2022,군북면,45500350000,호티리,전,2020,1054,1054.43
8156,2022,남일면,45500360000,신정리,답,2019,1910,1911.0
8412,2022,남이면,45500370000,대양리,답,2020,839,839.86
8668,2022,남일면,45500360000,덕천리,답,2018,2998,2998.98
8924,2022,남일면,45500360000,덕천리,답,2020,2607,2607.98
9180,2022,군북면,45500350000,외부리,임,2020,55,23923.77
9436,2022,부리면,45500340000,불이리,임,2019,25,8230.45
9692,2022,남일면,45500360000,초현리,임,2020,146,4672.2
221,2022,진산면,45500380000,읍내리,답,2022,260,692.99
477,2022,제원면,45500330000,대산리,답,2022,296,296.9
733,2022,군북면,45500350000,조정리,답,2021,1783,1783.57
989,2022,제원면,45500330000,대산리,답,2022,4300,5685.41
1245,2022,금성면,45500320000,하류리,답,2020,2018,2018.49
1501,2022,부리면,45500340000,수통리,임,2022,812,5336.02
1757,2022,복수면,45500390000,수영리,답,2022,2304,2304.54
2013,2022,남일면,45500360000,신천리,답,2022,1466,1466.44
2269,2022,남일면,45500360000,신정리,답,2022,982,982.51
2525,2022,제원면,45500330000,천내리,답,2021,475,498.2
2781,2022,남이면,45500370000,성곡리,답,2020,166,3859.9
3037,2022,금성면,45500320000,두곡리,전,2022,1778,1778.85
3293,2022,금성면,45500320000,상가리,답,2022,923,2281.67
3549,2022,금산읍,45500310000,양지리,천,2022,11,1773.13
3805,2022,남일면,45500360000,덕천리,답,2021,1127,1127.0
4061,2022,남일면,45500360000,신천리,전,2020,102,1396.29
4317,2022,금산읍,45500310000,음지리,답,2019,3999,3999.92
4573,2022,금산읍,45500310000,양지리,답,2016,1442,1568.17
4829,2022,금성면,45500320000,두곡리,전,2018,1585,2201.67
5085,2022,부리면,45500340000,현내리,전,2018,699,993.49
5341,2022,남일면,45500360000,마장리,구,2018,101,214.26
5597,2022,복수면,45500390000,구례리,답,2018,1337,1337.31
5853,2022,남이면,45500370000,매곡리,도,2017,150,0.0
6109,2022,금성면,45500320000,두곡리,답,2020,2938,2935.47
